,0,1,2,3,4,5,6,7,8,Assign seriousness,Closed,Create SW anomaly,DUPLICATE,END,INVALID,RESOLVED,Require upgrade,Resolve SW anomaly,Resolve ticket,Schedule intervention,Take in charge ticket,VERIFIED,Wait
5361,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5362,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5363,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5364,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5365,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5366,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5367,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
5368,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5369,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5370,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5371,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5372,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5373,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5374,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5375,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5376,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5377,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5378,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5379,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5380,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5381,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5382,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5383,Assign seriousness,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,2,0,0
5384,Assign seriousness,Resolve ticket,Closed,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5385,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5386,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5387,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
5388,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5389,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5390,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5391,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5392,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
5393,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5394,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5395,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5396,Assign seriousness,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,2,0,0
5397,Assign seriousness,Resolve ticket,Closed,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5398,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5399,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5400,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5401,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5402,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5403,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5404,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5405,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5406,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5407,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5408,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5409,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5410,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5411,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5412,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5413,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5414,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5415,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5416,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5417,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5418,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5419,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5420,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5421,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5422,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5423,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5424,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5425,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5426,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5427,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5428,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5429,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5430,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5431,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5432,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5433,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5434,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5435,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5436,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5437,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5438,Insert ticket,,,,,,,,,91,0,0,0,0,0,0,0,0,0,0,3,0,5
5439,Insert ticket,Assign seriousness,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,98,0,1
5440,Insert ticket,Assign seriousness,Take in charge ticket,,,,,,,0,0,1,0,0,0,0,0,0,83,0,0,0,16
5441,Insert ticket,Assign seriousness,Take in charge ticket,Wait,,,,,,0,0,0,0,0,0,0,0,0,99,0,0,0,0
5442,Insert ticket,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5443,Insert ticket,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5444,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5445,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5446,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5447,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5448,Insert ticket,,,,,,,,,91,0,0,0,0,0,0,0,0,0,0,3,0,5
5449,Insert ticket,Assign seriousness,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,98,0,1
5450,Insert ticket,Assign seriousness,Take in charge ticket,,,,,,,0,0,1,0,0,0,0,0,0,83,0,0,0,16
5451,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,0,98,0,0,0,0,0,0,0,0,0,0,0,2
5452,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5453,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5454,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5455,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5456,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5457,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5458,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5459,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5460,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5461,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5462,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5463,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5464,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5465,Take in charge ticket,,,,,,,,,0,0,0,0,0,0,0,0,0,70,0,0,0,30
5466,Take in charge ticket,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,0,0,2
5467,Take in charge ticket,Resolve ticket,Wait,,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5468,Take in charge ticket,Resolve ticket,Wait,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5469,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5470,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5471,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5472,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5473,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5474,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5475,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5476,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5477,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5478,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5479,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5480,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5481,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5482,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5483,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5484,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5485,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5486,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5487,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5488,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5489,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5490,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5491,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5492,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5493,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5494,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5495,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5496,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5497,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5498,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5499,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5500,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5501,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5502,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5503,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5504,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5505,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5506,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5507,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5508,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5509,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5510,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5511,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
5512,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5513,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5514,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5515,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5516,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5517,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5518,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5519,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5520,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
5521,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5522,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5523,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5524,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5525,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
5526,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5527,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5528,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5529,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5530,Assign seriousness,Take in charge ticket,Require upgrade,,,,,,,0,0,2,0,0,0,0,0,0,90,0,0,0,8
5531,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,,,,,,0,96,0,0,4,0,0,0,0,0,0,0,0,0
5532,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5533,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5534,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5535,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
5536,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5537,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5538,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5539,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5540,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5541,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5542,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5543,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5544,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5545,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5546,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5547,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5548,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
5549,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5550,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5551,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5552,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5553,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5554,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5555,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5556,Assign seriousness,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,2,0,0
5557,Assign seriousness,Resolve ticket,Closed,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5558,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5559,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5560,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
5561,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5562,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5563,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5564,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5565,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5566,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5567,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5568,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5569,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5570,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5571,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5572,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5573,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5574,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5575,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5576,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5577,Assign seriousness,Take in charge ticket,Create SW anomaly,,,,,,,0,0,1,0,0,0,0,14,11,67,0,0,0,6
5578,Assign seriousness,Take in charge ticket,Create SW anomaly,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5579,Assign seriousness,Take in charge ticket,Create SW anomaly,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5580,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5581,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5582,Assign seriousness,Take in charge ticket,Wait,,,,,,,0,0,0,0,0,0,0,1,0,99,0,0,0,0
5583,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,,,,,,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5584,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5585,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5586,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5587,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5588,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5589,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5590,Assign seriousness,Resolve ticket,,,,,,,,0,98,0,0,0,0,0,0,0,0,0,2,0,0
5591,Assign seriousness,Resolve ticket,Closed,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5592,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5593,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5594,Assign seriousness,Take in charge ticket,Require upgrade,,,,,,,0,0,2,0,0,0,0,0,0,90,0,0,0,8
5595,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,,,,,,0,96,0,0,4,0,0,0,0,0,0,0,0,0
5596,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5597,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
5598,Assign seriousness,Take in charge ticket,,,,,,,,0,0,1,0,0,0,0,1,0,75,0,0,0,23
5599,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,0,99,0,0,0,0,0,0,0,0,0,0,0,1
5600,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0
5601,Assign seriousness,,,,,,,,,0,0,0,0,0,0,0,0,0,7,0,91,0,2
